HOLDDATE,LGCYINVESTORID,Delta
2017-09-30,2007683,0.00019360012796291868
2017-12-31,2007683,0.00014130325348969968
2018-03-31,2007683,0.00014659550931880882
2018-06-30,2007683,0.00048279114197235606
2018-09-30,2007683,0.0002810132125048669
2018-12-31,2007683,0.0011583034807339464
2019-03-31,2007683,0.002443879380133857
2019-06-30,2007683,0.0692711092920246
2019-09-30,2007683,0.005290799263446214
2019-12-31,2007683,0.4024239021249964
2020-03-31,2007683,0.0
2020-06-30,2007683,0.0
2010-06-30,2113769,2.86481212817466e-05
2010-09-30,2113769,6.604234922063042e-05
2010-12-31,2113769,5.05554177473896e-05
2011-03-31,2113769,5.593090744624438e-05
2011-06-30,2113769,6.620613352087835e-05
2011-09-30,2113769,5.197442857927204e-05
2011-12-31,2113769,5.040745291343306e-05
2012-03-31,2113769,5.611231638155481e-05
2012-06-30,2113769,3.507397426012877e-05
2012-09-30,2113769,9.13971156074131e-05
2012-12-31,2113769,3.560689001095609e-05
2013-03-31,2113769,8.576369583971844e-05
2013-06-30,2113769,5.2412648596786e-05
2013-09-30,2113769,3.980360957693381e-05
2013-12-31,2113769,3.989395458377836e-05
2014-03-31,2113769,3.899740632895208e-05
2014-06-30,2113769,3.3002144219920694e-05
2014-09-30,2113769,3.402242838045288e-05
2014-12-31,2113769,7.604424151051172e-05
2015-03-31,2113769,6.589547703166835e-05
2015-06-30,2113769,5.892811177476115e-05
2015-09-30,2113769,7.171306949192745e-05
2015-12-31,2113769,4.837442399749185e-05
2016-03-31,2113769,3.3194886591538894e-05
2016-06-30,2113769,7.260192495536911e-05
2016-09-30,2113769,4.1290449013106453e-05
2016-12-31,2113769,3.38528652791535e-05
2017-03-31,2113769,1.4359973863967615e-05
2017-06-30,2113769,3.893203522255888e-05
2017-09-30,2113769,1.4820973983470047e-05
2017-12-31,2113769,5.063252777284056e-06
2018-03-31,2113769,7.617040195487372e-06
2018-06-30,2113769,1.3581682981970606e-05
2018-09-30,2113769,1.1390513299620774e-05
2018-12-31,2113769,8.5816438972978e-06
2019-03-31,2113769,1.2231078813059284e-05
2019-06-30,2113769,1.3776310145395968e-05
2019-09-30,2113769,6.2686246028104975e-06
2019-12-31,2113769,1.125896232799164e-05
2020-03-31,2113769,7.226609585828253e-06
2020-06-30,2113769,1.0003022313481164e-05
2010-06-30,2247678,0.00024704559557031745
2010-09-30,2247678,0.00017289519463938477
2010-12-31,2247678,0.00019567118913571684
2011-03-31,2247678,0.00017280567182507208
2011-06-30,2247678,0.00011585451198834624
2011-09-30,2247678,0.0002256388341306031
2011-12-31,2247678,0.00016421908044121094
2012-03-31,2247678,0.0002318407273969455
2012-06-30,2247678,0.00023174290626025914
2012-09-30,2247678,0.0001348327495060087
2012-12-31,2247678,0.0001534270427983027
2013-03-31,2247678,0.0002652143109508281
2013-06-30,2247678,0.00010020283239397272
2013-09-30,2247678,0.00018565780285998603
2013-12-31,2247678,0.00010419867051185125
2014-03-31,2247678,0.00011397658675802468
2014-06-30,2247678,9.797433133168994e-05
2014-09-30,2247678,0.00013836776141473847
2014-12-31,2247678,0.00012832353781215897
2015-03-31,2247678,9.670874141665028e-05
2015-06-30,2247678,0.00014315550862475574
2015-09-30,2247678,0.00011487454758717436
2015-12-31,2247678,9.15925164524916e-05
2016-03-31,2247678,0.00032642276276327966
2016-06-30,2247678,9.615497864594484e-05
2016-09-30,2247678,8.555568477023249e-05
2016-12-31,2247678,0.00019629105412909863
2017-03-31,2247678,7.137172635933014e-05
2017-06-30,2247678,0.00015817127259181078
2017-09-30,2247678,0.0002598437344737729
2017-12-31,2247678,9.793012156760131e-05
2018-03-31,2247678,0.00014380453511407372
2018-06-30,2247678,0.00019544305735859642
2018-09-30,2247678,0.00019304001886795647
2018-12-31,2247678,0.0003116211961637563
2019-03-31,2247678,0.00011818639689001152
2019-06-30,2247678,0.0003619043051134746
2019-09-30,2247678,0.00012268492569917995
2019-12-31,2247678,9.628848371195956e-05
2020-03-31,2247678,0.0001612420251652548
2020-06-30,2247678,0.00013073440339133672
2010-06-30,2275507,0.0
2010-09-30,2275507,0.0
2010-12-31,2275507,0.0
2011-03-31,2275507,0.0
2011-06-30,2275507,0.0
2011-09-30,2275507,0.0
2011-12-31,2275507,0.0
2012-03-31,2275507,0.0
2012-06-30,2275507,0.0
2012-09-30,2275507,0.0
2012-12-31,2275507,0.0
2013-03-31,2275507,0.0
2013-06-30,2275507,0.0
2013-09-30,2275507,0.0
2013-12-31,2275507,0.0
2014-03-31,2275507,0.0
2014-06-30,2275507,0.0
2014-09-30,2275507,0.0
2014-12-31,2275507,0.0
2015-03-31,2275507,0.0
2015-06-30,2275507,0.0
2015-09-30,2275507,0.0
2015-12-31,2275507,0.0
2016-03-31,2275507,0.0
2016-06-30,2275507,0.0
2016-09-30,2275507,0.0
2016-12-31,2275507,0.0
2017-03-31,2275507,0.0
2017-06-30,2275507,0.0
2017-09-30,2275507,0.0
2017-12-31,2275507,0.0041342717305832746
2018-03-31,2275507,0.0001837558822316039
2018-06-30,2275507,0.0009262304953583776
2018-09-30,2275507,0.0007462680210451022
2018-12-31,2275507,0.0013363588789515682
2019-03-31,2275507,0.0004289411351958976
2019-06-30,2275507,0.0008012696092325822
2019-09-30,2275507,0.0027043758855772987
2019-12-31,2275507,0.0018162036314342059
2020-03-31,2275507,0.0009797924807354644
2020-06-30,2275507,0.0006231463015824571
2010-06-30,2386352,2.8976862338614343e-05
2010-09-30,2386352,9.534422139463087e-06
2010-12-31,2386352,5.0494240163700375e-06
2011-03-31,2386352,6.197563272250284e-06
2011-06-30,2386352,8.035563633075493e-06
2011-09-30,2386352,3.7389424569275428e-06
2011-12-31,2386352,3.446704196943068e-06
2012-03-31,2386352,6.558525233910493e-06
2012-06-30,2386352,8.672179226998725e-06
2012-09-30,2386352,3.187472305037769e-06
2012-12-31,2386352,4.316753202392063e-06
2013-03-31,2386352,4.226675480153824e-06
2013-06-30,2386352,2.490648947221645e-06
2013-09-30,2386352,2.304989573638163e-06
2013-12-31,2386352,2.2286234728814315e-06
2014-03-31,2386352,6.126585477709712e-06
2014-06-30,2386352,8.538288657967565e-06
2014-09-30,2386352,3.266635611333822e-06
2014-12-31,2386352,4.6840713375565365e-06
2015-03-31,2386352,2.737613412293057e-06
2015-06-30,2386352,2.0739181080365294e-06
2015-09-30,2386352,1.809948734512637e-06
2015-12-31,2386352,2.1343968093063642e-06
2016-03-31,2386352,2.9743196896507617e-06
2016-06-30,2386352,2.679292812792389e-06
2016-09-30,2386352,1.16466421383195e-06
2016-12-31,2386352,1.1451429933357978e-06
2017-03-31,2386352,1.8936896983509263e-06
2017-06-30,2386352,1.7416993685626681e-06
2017-09-30,2386352,2.070661741890419e-06
2017-12-31,2386352,1.5776141066986968e-06
2018-03-31,2386352,1.327735542498196e-06
2018-06-30,2386352,2.32927424694608e-06
2018-09-30,2386352,1.221742109585161e-06
2018-12-31,2386352,1.7990340262420486e-06
2019-03-31,2386352,9.89284314874173e-07
2019-06-30,2386352,8.067718876334248e-07
2019-09-30,2386352,7.068564043662905e-07
2019-12-31,2386352,6.569840170882954e-07
2020-03-31,2386352,2.5416845330480486e-06
2020-06-30,2386352,1.0738263677504378e-06
2010-06-30,2401336,0.0002471383222908047
2010-09-30,2401336,9.873285560564049e-05
2010-12-31,2401336,8.688792636630773e-05
2011-03-31,2401336,8.097509010077237e-05
2011-06-30,2401336,0.00013723883607204618
2011-09-30,2401336,9.744942262604879e-05
2011-12-31,2401336,3.70444887912916e-05
2012-03-31,2401336,0.0001251310988063208
2012-06-30,2401336,0.00010381174840896388
2012-09-30,2401336,9.940319784604136e-05
2012-12-31,2401336,0.00032346777819530585
2013-03-31,2401336,0.00036636866977086334
2013-06-30,2401336,9.169921095903136e-05
2013-09-30,2401336,6.517463471858122e-05
2013-12-31,2401336,7.345067509285735e-05
2014-03-31,2401336,9.967880660934848e-05
2014-06-30,2401336,3.784206397975747e-05
2014-09-30,2401336,4.098234240066021e-05
2014-12-31,2401336,3.664181392500682e-05
2015-03-31,2401336,4.248384954210739e-05
2015-06-30,2401336,5.1246814636549356e-05
2015-09-30,2401336,2.1360919323787945e-05
2015-12-31,2401336,7.790889010408027e-05
2016-03-31,2401336,5.8944306159786376e-05
2016-06-30,2401336,4.682770163827653e-05
2016-09-30,2401336,0.00017160810673838117
2016-12-31,2401336,9.266320781402504e-05
2017-03-31,2401336,4.204765208012649e-05
2017-06-30,2401336,0.00010107465495520794
2017-09-30,2401336,0.00017563175982047614
2017-12-31,2401336,6.91124366288951e-05
2018-03-31,2401336,3.5826629415450083e-05
2018-06-30,2401336,5.717641457865702e-05
2018-09-30,2401336,5.019798605788621e-05
2018-12-31,2401336,0.00022938628131846333
2019-03-31,2401336,0.0003070324910693099
2019-06-30,2401336,4.5137252029491886e-05
2019-09-30,2401336,7.996076284638606e-05
2019-12-31,2401336,7.006320479626813e-05
2020-03-31,2401336,0.00011703444873160559
2020-06-30,2401336,0.00012326848338109296
2010-06-30,2401343,0.0
2010-09-30,2401343,0.00037953378246856817
2010-12-31,2401343,0.0001325580216982685
2011-03-31,2401343,6.937837286575584e-06
2011-06-30,2401343,4.587860164948552e-06
2011-09-30,2401343,4.655313184878767e-06
2011-12-31,2401343,3.129344728083375e-05
2012-03-31,2401343,0.0008863495249086678
2012-06-30,2401343,5.790580481558277e-06
2012-09-30,2401343,4.681221245677749e-05
2012-12-31,2401343,4.621844232722545e-05
2013-03-31,2401343,4.648286501595117e-06
2013-06-30,2401343,1.272655612522825e-06
2013-09-30,2401343,8.374088355663553e-06
2013-12-31,2401343,3.3386188800736232e-06
2014-03-31,2401343,7.418390158655656e-07
2014-06-30,2401343,9.375320691957989e-06
2014-09-30,2401343,2.4478138884275933e-06
2014-12-31,2401343,1.2608779740177206e-06
2015-03-31,2401343,6.471035363351901e-06
2015-06-30,2401343,1.3828283841154506e-06
2015-09-30,2401343,4.728485898016385e-06
2015-12-31,2401343,4.185003621457828e-06
2016-03-31,2401343,1.702589124615431e-06
2016-06-30,2401343,4.4505898812312496e-06
2016-09-30,2401343,5.112947497709972e-07
2016-12-31,2401343,6.442578739738475e-07
2017-03-31,2401343,1.017676916444272e-06
2017-06-30,2401343,6.450673033358789e-07
2017-09-30,2401343,5.37581444374747e-07
2017-12-31,2401343,6.417555274213335e-07
2018-03-31,2401343,1.7769676534269882e-06
2018-06-30,2401343,1.0620744166070292e-06
2018-09-30,2401343,2.0945278882252608e-06
2018-12-31,2401343,4.3046071284365835e-06
2019-03-31,2401343,7.529358704634105e-07
2019-06-30,2401343,6.818486418426525e-07
2019-09-30,2401343,7.621384674429881e-07
2019-12-31,2401343,1.820086392429003e-06
2020-03-31,2401343,2.9847780340151093e-06
2020-06-30,2401343,2.736149669642004e-06
2010-06-30,2412347,1.148724606985443e-06
2010-09-30,2412347,2.29300463845895e-06
2010-12-31,2412347,4.130283227680849e-06
2011-03-31,2412347,4.648629868848041e-07
2011-06-30,2412347,1.3682741440273608e-06
2011-09-30,2412347,7.888341647238957e-07
2011-12-31,2412347,6.168799685220523e-07
2012-03-31,2412347,1.4101308307938275e-06
2012-06-30,2412347,4.771247504056192e-07
2012-09-30,2412347,4.448711515993436e-07
2012-12-31,2412347,4.218489865274869e-07
2013-03-31,2412347,3.652150638359528e-07
2013-06-30,2412347,3.436086235870235e-07
2013-09-30,2412347,3.115508773805164e-07
2013-12-31,2412347,3.3486746452172485e-07
2014-03-31,2412347,3.43270103612994e-07
2014-06-30,2412347,3.672568596812726e-07
2014-09-30,2412347,3.2797128890837444e-07
2014-12-31,2412347,3.0126927080074005e-07
2015-03-31,2412347,2.4641372219250004e-07
2015-06-30,2412347,2.3959409275034484e-07
2015-09-30,2412347,4.92230001775972e-07
2015-12-31,2412347,5.572829912726039e-07
2016-03-31,2412347,2.700093487273698e-07
2016-06-30,2412347,3.2067528034880384e-07
2016-09-30,2412347,4.651210280656082e-06
2016-12-31,2412347,4.537695657056703e-06
2017-03-31,2412347,2.4476932699525363e-07
2017-06-30,2412347,2.572891365140123e-07
2017-09-30,2412347,1.6730878342217788e-07
2017-12-31,2412347,1.7397315986306692e-07
2018-03-31,2412347,1.6162105539904689e-07
2018-06-30,2412347,2.1412786097165192e-07
2018-09-30,2412347,3.8458327853713287e-07
2018-12-31,2412347,4.273261748316015e-07
2019-03-31,2412347,3.264876330747671e-07
2019-06-30,2412347,2.6347293725698845e-07
2019-09-30,2412347,3.0146961429295073e-07
2019-12-31,2412347,1.5254886711746162e-06
2020-03-31,2412347,1.6783544579264615e-06
2020-06-30,2412347,2.9481202877998873e-07
2010-06-30,2412732,7.885739943176814e-07
2010-09-30,2412732,2.6061116152206175e-07
2010-12-31,2412732,2.243088119447104e-07
2011-03-31,2412732,5.692714312677802e-07
2011-06-30,2412732,1.0097341350559578e-06
2011-09-30,2412732,5.97103947243294e-07
2011-12-31,2412732,3.8420693284862734e-07
2012-03-31,2412732,3.2590664504315627e-07
2012-06-30,2412732,6.572795798712117e-07
2012-09-30,2412732,3.5500223791967005e-07
2012-12-31,2412732,3.7041513439237116e-07
2013-03-31,2412732,1.480141291583842e-07
2013-06-30,2412732,1.9027337934969691e-07
2013-09-30,2412732,1.385607752713358e-07
2013-12-31,2412732,1.896220021459363e-07
2014-03-31,2412732,2.750795884102583e-07
2014-06-30,2412732,2.1101061438791161e-07
2014-09-30,2412732,2.1448940823324922e-07
2014-12-31,2412732,2.6586785220959357e-07
2015-03-31,2412732,1.460520010578974e-07
2015-06-30,2412732,1.229023142458575e-07
2015-09-30,2412732,1.6491235673529195e-07
2015-12-31,2412732,1.1934460679920858e-07
2016-03-31,2412732,1.452521661135879e-07
2016-06-30,2412732,9.753145735698065e-08
2016-09-30,2412732,1.1153154556757873e-07
2016-12-31,2412732,9.763405297190072e-08
2017-03-31,2412732,8.693869734101678e-08
2017-06-30,2412732,1.0195145485042695e-07
2017-09-30,2412732,1.5955798091246964e-07
2017-12-31,2412732,1.1291096030855654e-07
2018-03-31,2412732,1.0388786159819614e-07
2018-06-30,2412732,1.4184371460587158e-07
2018-09-30,2412732,1.7324506029914e-07
2018-12-31,2412732,1.6386163846538195e-07
2019-03-31,2412732,1.4108879439646144e-07
2019-06-30,2412732,1.4886941437596926e-07
2019-09-30,2412732,1.5385845880461517e-07
2019-12-31,2412732,1.0262999119036199e-07
2020-03-31,2412732,1.734407782678605e-07
2020-06-30,2412732,2.102475047573515e-07
2010-06-30,2414807,0.002036723876425756
2010-09-30,2414807,0.00019394802583236323
2010-12-31,2414807,0.00038529841943489373
2011-03-31,2414807,0.00028497341610175315
2011-06-30,2414807,0.00027677503436679163
2011-09-30,2414807,0.0002853617199642648
2011-12-31,2414807,0.0002310066386281024
2012-03-31,2414807,0.00010724171191216472
2012-06-30,2414807,6.765489354187526e-05
2012-09-30,2414807,0.0001632952616088186
2012-12-31,2414807,0.0002722061428250312
2013-03-31,2414807,0.00015188437227325492
2013-06-30,2414807,0.00011041012396158559
2013-09-30,2414807,6.412958604100383e-05
2013-12-31,2414807,4.3360151703816635e-05
2014-03-31,2414807,7.106476334619128e-05
2014-06-30,2414807,9.702135970782547e-05
2014-09-30,2414807,0.00017825823597850856
2014-12-31,2414807,6.816387278911224e-05
2015-03-31,2414807,8.354707480481985e-05
2015-06-30,2414807,8.454161421689928e-05
2015-09-30,2414807,0.00012230561160564895
2015-12-31,2414807,0.00016013852822190948
2016-03-31,2414807,0.0002449948477530292
2016-06-30,2414807,0.00019078165187366312
2016-09-30,2414807,0.00022538126058868065
2016-12-31,2414807,0.00017943007879708987
2017-03-31,2414807,0.00013522940053585313
2017-06-30,2414807,0.00035348734221543685
2017-09-30,2414807,0.00023594886810601729
2017-12-31,2414807,0.00032534236039991125
2018-03-31,2414807,0.0005165012584094109
2018-06-30,2414807,0.0004433466135887804
2018-09-30,2414807,0.00029287730371323743
2018-12-31,2414807,0.0006689338415249057
2019-03-31,2414807,0.0009230657900052016
2019-06-30,2414807,0.0014731483758699112
2019-09-30,2414807,0.0018707000023173216
2019-12-31,2414807,0.001646447850791542
2020-03-31,2414807,0.002572968749847813
2020-06-30,2414807,0.001151491866746208
2010-06-30,2416337,0.002189640576198601
2010-09-30,2416337,0.0013049877086808034
2010-12-31,2416337,0.00024885468474181746
2011-03-31,2416337,0.0005946682959789115
2011-06-30,2416337,0.00025178175512135896
2011-09-30,2416337,0.0005302378749407378
2011-12-31,2416337,0.0008653606779163883
2012-03-31,2416337,0.0010948393679698263
2012-06-30,2416337,0.00013904887051050668
2012-09-30,2416337,0.00017413001156745288
2012-12-31,2416337,0.0002582895490127708
2013-03-31,2416337,0.00015698766996315676
2013-06-30,2416337,0.00016597297842212217
2013-09-30,2416337,0.00019521185392393768
2013-12-31,2416337,0.00023902126298221314
2014-03-31,2416337,0.00043800704781220447
2014-06-30,2416337,0.00046614728531605673
2014-09-30,2416337,0.0002035667058490537
2014-12-31,2416337,0.0001386591472612034
2015-03-31,2416337,0.00012740954980183054
2015-06-30,2416337,0.0001860290844572826
2015-09-30,2416337,9.750818834284257e-05
2015-12-31,2416337,0.00014077952519996588
2016-03-31,2416337,0.0001391779536191788
2016-06-30,2416337,0.00022117585288893105
2016-09-30,2416337,0.0002620094995790264
2016-12-31,2416337,0.00015353016428969836
2017-03-31,2416337,0.00013409172389207825
2017-06-30,2416337,6.280372704465305e-05
2017-09-30,2416337,0.00010588188716196688
2017-12-31,2416337,0.00013545095403221338
2018-03-31,2416337,9.595339099134884e-05
2018-06-30,2416337,5.7625247534846703e-05
2018-09-30,2416337,0.00011803254480904102
2018-12-31,2416337,4.646750079386903e-05
2019-03-31,2416337,9.918562297772944e-05
2019-06-30,2416337,4.485842189970916e-05
2019-09-30,2416337,1.3851076390895947e-05
2019-12-31,2416337,1.5821936013961048e-05
2020-03-31,2416337,4.310127434336737e-05
2020-06-30,2416337,0.0001430674189521422
2010-06-30,2420555,0.0
2010-09-30,2420555,0.14248090279818812
2010-12-31,2420555,0.023934270420178826
2011-03-31,2420555,0.024810069872387142
2011-06-30,2420555,0.023958097350470352
2011-09-30,2420555,0.009903217676808938
2011-12-31,2420555,0.06835632908870151
2012-03-31,2420555,0.0003911102315535173
2012-06-30,2420555,3.3019970801167106e-05
2012-09-30,2420555,0.02417273939273936
2012-12-31,2420555,0.026949891723528945
2013-03-31,2420555,0.0182051224907688
2013-06-30,2420555,0.01607550813957435
2013-09-30,2420555,0.0041168137353378605
2013-12-31,2420555,0.007589213698609165
2014-03-31,2420555,0.006277050850994909
2014-06-30,2420555,0.026246954467518645
2014-09-30,2420555,0.00821877676805201
2014-12-31,2420555,0.11116756950021596
2015-03-31,2420555,0.3773098354768042
2015-06-30,2420555,0.5140104775876458
